"API.MATS3c"	"API.BCUTc-1l"	"API.MAXDN"	"API.ZMIC3"	"API.JGI3"	"EXP1.GATS4p"	"EXP1.ETA_EtaP_L"	"EXP1.MDEC.22"	"EXP2.ATS6m"	"PreparationMethod"	"Excipient1_mg_per_1g"	"Ball_diameter_mm"	"Medium_ionic_strength"	"Time_min"	"Q"
-0.163404974	-0.261846843	2.140185185	30.09236853	0.045454545	0	0	0	0	0	0	0	0	0	0
-0.163404974	-0.261846843	2.140185185	30.09236853	0.045454545	0	0	0	0	0	0	0	0	0.995267761	1.907871091
-0.163404974	-0.261846843	2.140185185	30.09236853	0.045454545	0	0	0	0	0	0	0	0	2.012878879	2.022882473
-0.163404974	-0.261846843	2.140185185	30.09236853	0.045454545	0	0	0	0	0	0	0	0	2.99592668	3.034623218
-0.163404974	-0.261846843	2.140185185	30.09236853	0.045454545	0	0	0	0	0	0	0	0	5.010827243	8.514586079
-0.163404974	-0.261846843	2.140185185	30.09236853	0.045454545	0	0	0	0	0	0	0	0	8.00765245	13.08568947
-0.163404974	-0.261846843	2.140185185	30.09236853	0.045454545	0	0	0	0	0	0	0	0	9.998861867	18.05379178
-0.324715855	-0.306423333	2.278109688	26.12987097	0.055989583	1.404719868	0.34173	1.650963624	0	4	833	0	0	0	0
-0.324715855	-0.306423333	2.278109688	26.12987097	0.055989583	1.404719868	0.34173	1.650963624	0	4	833	0	0	4.85183	14.1143
-0.324715855	-0.306423333	2.278109688	26.12987097	0.055989583	1.404719868	0.34173	1.650963624	0	4	833	0	0	9.85648	19.882
-0.324715855	-0.306423333	2.278109688	26.12987097	0.055989583	1.404719868	0.34173	1.650963624	0	4	833	0	0	19.7593	26.9585
-0.324715855	-0.306423333	2.278109688	26.12987097	0.055989583	1.404719868	0.34173	1.650963624	0	4	833	0	0	39.5842	35.8235
-0.324715855	-0.306423333	2.278109688	26.12987097	0.055989583	1.404719868	0.34173	1.650963624	0	4	833	0	0	59.6661	41.4229
-0.324715855	-0.306423333	2.278109688	26.12987097	0.055989583	1.404719868	0.34173	1.650963624	0	4	833	0	0	0	0
-0.324715855	-0.306423333	2.278109688	26.12987097	0.055989583	1.404719868	0.34173	1.650963624	0	4	833	0	0	5.09905	13.5446
-0.324715855	-0.306423333	2.278109688	26.12987097	0.055989583	1.404719868	0.34173	1.650963624	0	4	833	0	0	9.9845	18.3788
-0.324715855	-0.306423333	2.278109688	26.12987097	0.055989583	1.404719868	0.34173	1.650963624	0	4	833	0	0	19.7699	24.0553
-0.324715855	-0.306423333	2.278109688	26.12987097	0.055989583	1.404719868	0.34173	1.650963624	0	4	833	0	0	39.5989	31.7797
-0.324715855	-0.306423333	2.278109688	26.12987097	0.055989583	1.404719868	0.34173	1.650963624	0	4	833	0	0	59.7358	39.0901
-0.324715855	-0.306423333	2.278109688	26.12987097	0.055989583	1.404719868	0.34173	1.650963624	0	2	833	0	0	0	0
-0.324715855	-0.306423333	2.278109688	26.12987097	0.055989583	1.404719868	0.34173	1.650963624	0	2	833	0	0	5.00239	6.38985
-0.324715855	-0.306423333	2.278109688	26.12987097	0.055989583	1.404719868	0.34173	1.650963624	0	2	833	0	0	10.0245	7.33607
-0.324715855	-0.306423333	2.278109688	26.12987097	0.055989583	1.404719868	0.34173	1.650963624	0	2	833	0	0	19.8177	10.835
-0.324715855	-0.306423333	2.278109688	26.12987097	0.055989583	1.404719868	0.34173	1.650963624	0	2	833	0	0	39.7864	13.8419
-0.324715855	-0.306423333	2.278109688	26.12987097	0.055989583	1.404719868	0.34173	1.650963624	0	2	833	0	0	59.8153	17.1601
-0.324715855	-0.306423333	2.278109688	26.12987097	0.055989583	1.404719868	0.34173	1.650963624	0	4	833	0	0	0	0
-0.324715855	-0.306423333	2.278109688	26.12987097	0.055989583	1.404719868	0.34173	1.650963624	0	4	833	0	0	4.83704	14.4545
-0.324715855	-0.306423333	2.278109688	26.12987097	0.055989583	1.404719868	0.34173	1.650963624	0	4	833	0	0	9.76886	18.9904
-0.324715855	-0.306423333	2.278109688	26.12987097	0.055989583	1.404719868	0.34173	1.650963624	0	4	833	0	0	19.8645	25.912
-0.324715855	-0.306423333	2.278109688	26.12987097	0.055989583	1.404719868	0.34173	1.650963624	0	4	833	0	0	39.9266	35.3092
-0.324715855	-0.306423333	2.278109688	26.12987097	0.055989583	1.404719868	0.34173	1.650963624	0	4	833	0	0	59.8621	41.3841
-0.324715855	-0.306423333	2.278109688	26.12987097	0.055989583	1.404719868	0.34173	1.650963624	0	4	500	0	0	0	0
-0.324715855	-0.306423333	2.278109688	26.12987097	0.055989583	1.404719868	0.34173	1.650963624	0	4	500	0	0	4.82133	7.90737
-0.324715855	-0.306423333	2.278109688	26.12987097	0.055989583	1.404719868	0.34173	1.650963624	0	4	500	0	0	9.81128	11.9546
-0.324715855	-0.306423333	2.278109688	26.12987097	0.055989583	1.404719868	0.34173	1.650963624	0	4	500	0	0	19.841	16.0913
-0.324715855	-0.306423333	2.278109688	26.12987097	0.055989583	1.404719868	0.34173	1.650963624	0	4	500	0	0	39.7843	25.4398
-0.324715855	-0.306423333	2.278109688	26.12987097	0.055989583	1.404719868	0.34173	1.650963624	0	4	500	0	0	59.896	30.7816
-0.324715855	-0.306423333	2.278109688	26.12987097	0.055989583	1.404719868	0.34173	1.650963624	0	4	333	0	0	0	0
-0.324715855	-0.306423333	2.278109688	26.12987097	0.055989583	1.404719868	0.34173	1.650963624	0	4	333	0	0	4.92937	3.50985
-0.324715855	-0.306423333	2.278109688	26.12987097	0.055989583	1.404719868	0.34173	1.650963624	0	4	333	0	0	9.97543	6.23776
-0.324715855	-0.306423333	2.278109688	26.12987097	0.055989583	1.404719868	0.34173	1.650963624	0	4	333	0	0	19.8861	10.1792
-0.324715855	-0.306423333	2.278109688	26.12987097	0.055989583	1.404719868	0.34173	1.650963624	0	4	333	0	0	39.8221	16.4496
-0.324715855	-0.306423333	2.278109688	26.12987097	0.055989583	1.404719868	0.34173	1.650963624	0	4	333	0	0	59.8819	24.9185
-0.324715855	-0.306423333	2.278109688	26.12987097	0.055989583	1.404719868	0.34173	1.650963624	0	4	667	0	0	0	0
-0.324715855	-0.306423333	2.278109688	26.12987097	0.055989583	1.404719868	0.34173	1.650963624	0	4	667	0	0	4.96182	17.0438
-0.324715855	-0.306423333	2.278109688	26.12987097	0.055989583	1.404719868	0.34173	1.650963624	0	4	667	0	0	9.77238	20.4562
-0.324715855	-0.306423333	2.278109688	26.12987097	0.055989583	1.404719868	0.34173	1.650963624	0	4	667	0	0	19.6909	27.6712
-0.324715855	-0.306423333	2.278109688	26.12987097	0.055989583	1.404719868	0.34173	1.650963624	0	4	667	0	0	39.7512	36.3355
-0.324715855	-0.306423333	2.278109688	26.12987097	0.055989583	1.404719868	0.34173	1.650963624	0	4	667	0	0	59.7473	42.9478
-0.324715855	-0.306423333	2.278109688	26.12987097	0.055989583	1.404719868	0.34173	1.650963624	0	4	909	0	0	0	0
-0.324715855	-0.306423333	2.278109688	26.12987097	0.055989583	1.404719868	0.34173	1.650963624	0	4	909	0	0	4.95362	13.6237
-0.324715855	-0.306423333	2.278109688	26.12987097	0.055989583	1.404719868	0.34173	1.650963624	0	4	909	0	0	9.88838	19.3811
-0.324715855	-0.306423333	2.278109688	26.12987097	0.055989583	1.404719868	0.34173	1.650963624	0	4	909	0	0	19.7479	26.7428
-0.324715855	-0.306423333	2.278109688	26.12987097	0.055989583	1.404719868	0.34173	1.650963624	0	4	909	0	0	39.8086	35.5537
-0.324715855	-0.306423333	2.278109688	26.12987097	0.055989583	1.404719868	0.34173	1.650963624	0	4	909	0	0	59.8001	40.2605
-0.324715855	-0.306423333	2.278109688	26.12987097	0.055989583	1.404719868	0.34173	1.650963624	0	2	909	0	0	0	0
-0.324715855	-0.306423333	2.278109688	26.12987097	0.055989583	1.404719868	0.34173	1.650963624	0	2	909	0	0	4.87758	6.63693
-0.324715855	-0.306423333	2.278109688	26.12987097	0.055989583	1.404719868	0.34173	1.650963624	0	2	909	0	0	9.92165	8.53424
-0.324715855	-0.306423333	2.278109688	26.12987097	0.055989583	1.404719868	0.34173	1.650963624	0	2	909	0	0	20.0079	11.5471
-0.324715855	-0.306423333	2.278109688	26.12987097	0.055989583	1.404719868	0.34173	1.650963624	0	2	909	0	0	39.8218	16.3519
-0.324715855	-0.306423333	2.278109688	26.12987097	0.055989583	1.404719868	0.34173	1.650963624	0	2	909	0	0	59.8702	20.0326
-0.324715855	-0.306423333	2.278109688	26.12987097	0.055989583	1.404719868	0.34173	1.650963624	0	4	833	0	0	0	0
-0.324715855	-0.306423333	2.278109688	26.12987097	0.055989583	1.404719868	0.34173	1.650963624	0	4	833	0	0	21.3884	18.1523
-0.324715855	-0.306423333	2.278109688	26.12987097	0.055989583	1.404719868	0.34173	1.650963624	0	4	833	0	0	40.3469	28.9078
-0.324715855	-0.306423333	2.278109688	26.12987097	0.055989583	1.404719868	0.34173	1.650963624	0	4	833	0	0	60.4561	37.4312
-0.324715855	-0.306423333	2.278109688	26.12987097	0.055989583	1.404719868	0.34173	1.650963624	0	4	833	0	0	118.731	44.6513
-0.324715855	-0.306423333	2.278109688	26.12987097	0.055989583	1.404719868	0.34173	1.650963624	0	4	833	0	0	179.799	48.7334
-0.324715855	-0.306423333	2.278109688	26.12987097	0.055989583	1.404719868	0.34173	1.650963624	0	4	833	0	0	239.917	49.187
-0.324715855	-0.306423333	2.278109688	26.12987097	0.055989583	1.404719868	0.34173	1.650963624	0	4	833	0	0	358.448	52.8839
-0.324715855	-0.306423333	2.278109688	26.12987097	0.055989583	1.404719868	0.34173	1.650963624	0	4	833	0	0	478.131	54.2791
-0.324715855	-0.306423333	2.278109688	26.12987097	0.055989583	1.404719868	0.34173	1.650963624	0	2	833	0	0	0	0
-0.324715855	-0.306423333	2.278109688	26.12987097	0.055989583	1.404719868	0.34173	1.650963624	0	2	833	0	0	19.6276	6.91853
-0.324715855	-0.306423333	2.278109688	26.12987097	0.055989583	1.404719868	0.34173	1.650963624	0	2	833	0	0	39.4425	8.39519
-0.324715855	-0.306423333	2.278109688	26.12987097	0.055989583	1.404719868	0.34173	1.650963624	0	2	833	0	0	59.7655	10.7094
-0.324715855	-0.306423333	2.278109688	26.12987097	0.055989583	1.404719868	0.34173	1.650963624	0	2	833	0	0	119.258	13.744
-0.324715855	-0.306423333	2.278109688	26.12987097	0.055989583	1.404719868	0.34173	1.650963624	0	2	833	0	0	179.799	17.5467
-0.324715855	-0.306423333	2.278109688	26.12987097	0.055989583	1.404719868	0.34173	1.650963624	0	2	833	0	0	240.425	18.8378
-0.324715855	-0.306423333	2.278109688	26.12987097	0.055989583	1.404719868	0.34173	1.650963624	0	2	833	0	0	358.515	19.7437
-0.324715855	-0.306423333	2.278109688	26.12987097	0.055989583	1.404719868	0.34173	1.650963624	0	2	833	0	0	478.822	18.6276
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	2	333	0	0.119469135	0	0
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	2	333	0	0.119469135	4.7957	13.4576
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	2	333	0	0.119469135	9.9112	22.7743
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	2	333	0	0.119469135	14.6004	28.9855
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	2	333	0	0.119469135	30.1599	38.9234
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	2	333	0	0.119469135	45.2931	44.3064
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	2	333	0	0.119469135	59.3606	47.8261
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	2	500	0	0.119469135	0	0
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	2	500	0	0.119469135	5.0089	18.6335
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	2	500	0	0.119469135	10.0178	30.4348
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	2	500	0	0.119469135	14.9201	38.5093
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	2	500	0	0.119469135	30.1599	49.6894
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	2	500	0	0.119469135	44.9734	55.6936
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	2	500	0	0.119469135	59.7869	60.4555
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	4	500	0	0.119469135	0	0
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	4	500	0	0.119469135	5.1155	22.7743
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	4	500	0	0.119469135	10.1243	49.6894
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	4	500	0	0.119469135	15.4529	66.8737
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	4	500	0	0.119469135	30.0533	84.8861
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	4	500	0	0.119469135	44.9734	91.7184
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	4	500	0	0.119469135	59.7869	95.2381
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	2	667	0	0.119469135	0	0
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	2	667	0	0.119469135	4.9023	16.7702
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	2	667	0	0.119469135	10.2309	27.5362
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	2	667	0	0.119469135	15.1332	35.6108
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	2	667	0	0.119469135	29.9467	45.3416
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	2	667	0	0.119469135	44.7602	50.7246
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	2	667	0	0.119469135	59.3606	54.4513
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	4	667	0	0.119469135	0	0
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	4	667	0	0.119469135	5.222	30.4348
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	4	667	0	0.119469135	10.2309	49.6894
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	4	667	0	0.119469135	15.1332	65.4244
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	4	667	0	0.119469135	30.0533	83.6439
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	4	667	0	0.119469135	44.8668	92.5466
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	4	667	0	0.119469135	59.3606	96.6874
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	2	750	0	0.119469135	0	0
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	2	750	0	0.119469135	5.1155	21.9462
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	2	750	0	0.119469135	10.0178	35.4037
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	2	750	0	0.119469135	14.8135	42.8571
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	2	750	0	0.119469135	29.7336	54.4513
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	2	750	0	0.119469135	44.6536	62.3188
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	2	750	0	0.119469135	59.8934	67.7019
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	4	750	0	0.119469135	0	0
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	4	750	0	0.119469135	5.0089	28.7785
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	4	750	0	0.119469135	10.0178	55.6936
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	4	750	0	0.119469135	15.0266	73.499
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	4	750	0	0.119469135	29.7336	89.648
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	4	750	0	0.119469135	44.6536	95.2381
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	4	750	0	0.119469135	59.3606	96.2733
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	2	800	0	0.119469135	0	0
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	2	800	0	0.119469135	5.3286	22.3602
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	2	800	0	0.119469135	10.2309	31.677
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	2	800	0	0.119469135	15.4529	39.7516
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	2	800	0	0.119469135	30.2664	52.588
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	2	800	0	0.119469135	44.7602	60.4555
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	2	800	0	0.119469135	59.5737	66.2526
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	4	800	0	0.119469135	0	0
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	4	800	0	0.119469135	5.0089	89.441
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	4	800	0	0.119469135	9.9112	96.2733
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	4	800	0	0.119469135	15.0266	97.7226
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	4	800	0	0.119469135	30.0533	98.7578
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	4	800	0	0.119469135	44.8668	99.5859
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	4	800	0	0.119469135	59.4671	99.5859
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	2	833	0	0.119469135	0	0
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	2	833	0	0.119469135	5.0089	20.911
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	2	833	0	0.119469135	10.1243	31.677
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	2	833	0	0.119469135	15.0266	39.1304
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	2	833	0	0.119469135	29.8401	51.5528
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	2	833	0	0.119469135	44.2274	58.3851
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	2	833	0	0.119469135	59.4671	62.7329
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	4	833	0	0.119469135	0	0
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	4	833	0	0.119469135	5.1155	62.5259
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	4	833	0	0.119469135	9.8046	85.3002
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	4	833	0	0.119469135	14.7069	93.1677
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	4	833	0	0.119469135	29.627	97.1014
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	4	833	0	0.119469135	44.4405	97.1014
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	4	833	0	0.119469135	59.0409	97.7226
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	2	857	0	0.119469135	0	0
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	2	857	0	0.119469135	5.1155	16.3561
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	2	857	0	0.119469135	10.0178	27.3292
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	2	857	0	0.119469135	15.0266	34.3685
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	2	857	0	0.119469135	29.9467	43.2712
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	2	857	0	0.119469135	44.8668	49.4824
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	2	857	0	0.119469135	59.3606	54.4513
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	4	857	0	0.119469135	0	0
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	4	857	0	0.119469135	5.0089	47.412
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	4	857	0	0.119469135	9.9112	65.6315
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	4	857	0	0.119469135	14.9201	76.6046
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	4	857	0	0.119469135	29.7336	88.4058
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	4	857	0	0.119469135	44.5471	93.3747
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	4	857	0	0.119469135	59.5737	94.824
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	0	0	0	0	0	0	0	0.119469135	0	0
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	0	0	0	0	0	0	0	0.119469135	5	3.24
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	0	0	0	0	0	0	0	0.119469135	10	4.86
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	0	0	0	0	0	0	0	0.119469135	15	8.38
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	0	0	0	0	0	0	0	0.119469135	30	16.76
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	0	0	0	0	0	0	0	0.119469135	45	24.32
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	0	0	0	0	0	0	0	0.119469135	60	31.35
-0.083980392	-0.381601652	2.527368166	30.9113641	0.0625	0	0	0	0	0	0	0	0.037	0	0
-0.083980392	-0.381601652	2.527368166	30.9113641	0.0625	0	0	0	0	0	0	0	0.037	5.00342	1.71103
-0.083980392	-0.381601652	2.527368166	30.9113641	0.0625	0	0	0	0	0	0	0	0.037	10.0068	2.37643
-0.083980392	-0.381601652	2.527368166	30.9113641	0.0625	0	0	0	0	0	0	0	0.037	19.9727	3.13688
-0.083980392	-0.381601652	2.527368166	30.9113641	0.0625	0	0	0	0	0	0	0	0.037	29.9795	5.51331
-0.083980392	-0.381601652	2.527368166	30.9113641	0.0625	0	0	0	0	0	0	0	0.037	44.9897	7.41445
-0.083980392	-0.381601652	2.527368166	30.9113641	0.0625	0	0	0	0	0	0	0	0.037	60	9.41065
-0.083980392	-0.381601652	2.527368166	30.9113641	0.0625	1.175641978	0.307535	4.58079932	0	2	700	0	0.037	0	0
-0.083980392	-0.381601652	2.527368166	30.9113641	0.0625	1.175641978	0.307535	4.58079932	0	2	700	0	0.037	5.00342	28.1369
-0.083980392	-0.381601652	2.527368166	30.9113641	0.0625	1.175641978	0.307535	4.58079932	0	2	700	0	0.037	10.0068	42.3954
-0.083980392	-0.381601652	2.527368166	30.9113641	0.0625	1.175641978	0.307535	4.58079932	0	2	700	0	0.037	19.9727	44.8669
-0.083980392	-0.381601652	2.527368166	30.9113641	0.0625	1.175641978	0.307535	4.58079932	0	2	700	0	0.037	29.9385	47.2433
-0.083980392	-0.381601652	2.527368166	30.9113641	0.0625	1.175641978	0.307535	4.58079932	0	2	700	0	0.037	44.9487	49.2395
-0.083980392	-0.381601652	2.527368166	30.9113641	0.0625	1.175641978	0.307535	4.58079932	0	2	700	0	0.037	60	50.4753
-0.083980392	-0.381601652	2.527368166	30.9113641	0.0625	1.175641978	0.307535	4.58079932	0	2	500	0	0.037	0	0
-0.083980392	-0.381601652	2.527368166	30.9113641	0.0625	1.175641978	0.307535	4.58079932	0	2	500	0	0.037	5.00342	37.9278
-0.083980392	-0.381601652	2.527368166	30.9113641	0.0625	1.175641978	0.307535	4.58079932	0	2	500	0	0.037	9.96582	43.6312
-0.083980392	-0.381601652	2.527368166	30.9113641	0.0625	1.175641978	0.307535	4.58079932	0	2	500	0	0.037	19.9727	46.1027
-0.083980392	-0.381601652	2.527368166	30.9113641	0.0625	1.175641978	0.307535	4.58079932	0	2	500	0	0.037	29.9795	48.8593
-0.083980392	-0.381601652	2.527368166	30.9113641	0.0625	1.175641978	0.307535	4.58079932	0	2	500	0	0.037	44.9487	51.3308
-0.083980392	-0.381601652	2.527368166	30.9113641	0.0625	1.175641978	0.307535	4.58079932	0	2	500	0	0.037	60	52.5665
-0.083980392	-0.381601652	2.527368166	30.9113641	0.0625	1.175641978	0.307535	4.58079932	0	2	900	0	0.037	0	0
-0.083980392	-0.381601652	2.527368166	30.9113641	0.0625	1.175641978	0.307535	4.58079932	0	2	900	0	0.037	5.00342	24.0494
-0.083980392	-0.381601652	2.527368166	30.9113641	0.0625	1.175641978	0.307535	4.58079932	0	2	900	0	0.037	9.96582	39.2586
